Text,country_code ,followers_count,friends_count,link ,type,coordinates,City,State,posted_time,epoch_time,real_name ,statuses_count ,tweet_url ,
I'm super happy the US is finally opening ties with Cuba. This could be one of the Obama administration's simplest but best moves. ,United States,3280,1645,http://twitter.com/mockman/statuses/545307810997604352,Polygon,"-122.514926, 37.708075; -122.514926, 37.833238; -122.357031, 37.833238; -122.357031, 37.708075",San Francisco,CA,12/17/2014 20:01,1418846488,Jason Thompson,14562,,
Tomorrow night @raycubanpetes 2 for 1 Thursdays | $5 all u-can-eat tacos &amp; 2 for 1 drinks all night! |… http://t.co/2jMFjTL5v2 ,United States,271,616,http://twitter.com/ACEOFCLUBSLBC/statuses/545307874210353152,Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905",Long Beach,CA,12/17/2014 20:01,1418846503,Ace Castellanos,1689,http://instagram.com/p/wuHLM8t8Th/,
Looking forward to my next trip back to #Cuba!  http://t.co/UwqY8trnzC ,United States,377,745,http://twitter.com/PhotosbyJocelyn/statuses/545307877276389376,Polygon,"-77.144435, 38.789907; -77.144435, 38.8448531; -77.037304, 38.8448531; -77.037304, 38.789907",Alexandria,VA,12/17/2014 20:01,1418846503,Jocelyn Augustino,66,https://www.youtube.com/watch?v=3tWw-nMcekY&feature=youtu.be,
"So now @YasielPuig is indebted to the mob, but he could've waited and come for free #Cuba ",United States,945,1978,http://twitter.com/rudyjrlopez/statuses/545307953398444032,Polygon,"-117.282538, 32.53962; -117.282538, 33.0804044; -116.9274403, 33.0804044; -116.9274403, 32.53962",San Diego,CA,12/17/2014 20:02,1418846522,Rudy Lopez,11141,,
Having some food. Learning about Cuba. ,United States,263,559,http://twitter.com/jaycrain/statuses/545308081601921024,Polygon,"-105.3017759, 39.953552; -105.3017759, 40.094411; -105.183597, 40.094411; -105.183597, 39.953552",Boulder,CO,12/17/2014 20:02,1418846552,Jay Crain,2061,,
read @salobonavia  on the state of #medianoche following today's big #cuba announcement ,United States,187,565,http://twitter.com/NOLAFugees/statuses/545308173432000512,Polygon,"-90.137908, 29.889574; -90.137908, 30.075628; -89.884108, 30.075628; -89.884108, 29.889574",New Orleans,LA,12/17/2014 20:02,1418846574,NF Press|Productions,139,,
Here's 2 a new day 4 US/#Cuba relations &amp; hopefully the end of unnecessary suffering 4 all Cubans (+ great coffee)! http://t.co/rvqM1a7n6o ,United States,1750,2000,http://twitter.com/laprofe63/statuses/545308219145736192,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 20:03,1418846585,Lisa Amor Petrov,40622,http://twitter.com/laprofe63/status/545308219145736192/photo/1,
"@JuddLegum @beachtiger0412 Oh yea, Jeb. You know, he and Cheney got overshadowed today with the new Cuban Crisis. ",United States,475,1685,http://twitter.com/scullywoody/statuses/545308258031124480,Polygon,"-83.353955, 32.04683; -83.353955, 35.215449; -78.499301, 35.215449; -78.499301, 32.04683",South Carolina,US,12/17/2014 20:03,1418846594,Mark Wilkins,1055,,
My feed is very excited about Cuban cigar availability....FYI they all taste like crap to me ,United States,1896,354,http://twitter.com/daviesbj/statuses/545308287634530305,Polygon,"-80.095586, 40.3615796; -80.095586, 40.501198; -79.8657933, 40.501198; -79.8657933, 40.3615796",Pittsburgh,PA,12/17/2014 20:03,1418846601,daviesbj,12665,,
Amazing #Obama loves the #Cubans n #Communism prisoner #govt employee your $ now to go to #Cubans @ShepNewsTeam ,United States,8453,8170,http://twitter.com/ladydiquickwit/statuses/545308372946677760,Polygon,"-71.002897, 42.540366; -71.002897, 42.612824; -70.904091, 42.612824; -70.904091, 42.540366",Danvers,MA,12/17/2014 20:03,1418846622,Ladydi,15382,,
Bad news from NY on #fracking good news from DC on #CubaPolicy. Great day to be in the media biz. ,United States,108,243,http://twitter.com/marksnark/statuses/545308414365429760,Polygon,"-80.095586, 40.3615796; -80.095586, 40.501198; -79.8657933, 40.501198; -79.8657933, 40.3615796",Pittsburgh,PA,12/17/2014 20:03,1418846631,Mark Hager,1125,,
So we'll all be able to have Cuban cigars at graduation right ,United States,399,420,http://twitter.com/therealOLark/statuses/545308415145156609,Polygon,"-84.576827, 33.647549; -84.576827, 33.8868859; -84.289385, 33.8868859; -84.289385, 33.647549",Atlanta,GA,12/17/2014 20:03,1418846632,Oliver Larkin,12893,,
@roadhammer11 @davehydesports @emaender @davidjoachim based on the potential $ from expanding the game to Cuba I'd say not any time soon. ,United States,125,302,http://twitter.com/imgoingreene/statuses/545308416844251136,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 20:03,1418846632,Stephen Greene,11497,,
En ridículo RT @RunRunesWeb: #CONSULTA: ¿Cómo queda Venezuela con el restablecimiento de relaciones entre EEUU y Cuba? ,United States,147,100,http://twitter.com/marthabea32/statuses/545308506241646592,Polygon,"-80.4965, 25.683801; -80.4965, 25.728697; -80.4299, 25.728697; -80.4299, 25.683801",Kendall West,FL,12/17/2014 20:04,1418846653,marthabea32,5872,,
"@BarackObama Hi, thanks for thinking of Cuba. My Father is from there and I have family there. Thanks again, Josie ",United States,465,1975,http://twitter.com/msjoiedevivre/statuses/545308529448747009,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 20:04,1418846659,Joiedevivre,4539,,
@BrookeBCNN I recently discovered that old Cuban immigrants r really really racist. Have u listened to them talk about other immigrants? ,United States,1121,885,http://twitter.com/Grracy/statuses/545308559789932544,Polygon,"-121.70014, 37.088404; -121.70014, 37.16931; -121.583333, 37.16931; -121.583333, 37.088404",Morgan Hill,CA,12/17/2014 20:04,1418846666,Grrace,66129,,
So can we travel to #Cuba now? ,United States,434,637,http://twitter.com/MrgnW8/statuses/545308580904046593,Polygon,"-96.8047973, 33.137357; -96.8047973, 33.251946; -96.595915, 33.251946; -96.595915, 33.137357",McKinney,TX,12/17/2014 20:04,1418846671,Morgan Wheeler,6877,,
Cigars for EVERYBODY! #CubaUSA #CubaPolicy #Obama ,United States,151,518,http://twitter.com/Salamanderfs/statuses/545308590265737216,Polygon,"-122.035311, 37.193164; -122.035311, 37.469154; -121.71215, 37.469154; -121.71215, 37.193164",San Jose,CA,12/17/2014 20:04,1418846673,Francis Salamanca,2227,,
"Well, now we can get Cuban cigars again. ",United States,450,1055,http://twitter.com/mike105105/statuses/545308598906404865,Polygon,"-84.980832, 34.429748; -84.980832, 34.5773731; -84.884695, 34.5773731; -84.884695, 34.429748",Calhoun,GA,12/17/2014 20:04,1418846675,BossHog,331,,
It will be glorious as @johnderosa and I do cigars legally obtained from Cuba. ,United States,851,848,http://twitter.com/jeffmc/statuses/545308653461704704,Polygon,"-122.356985, 47.628012; -122.356985, 47.647202; -122.338656, 47.647202; -122.338656, 47.628012",East Queen Anne,Seattle,12/17/2014 20:04,1418846688,Jeff McLeman,48669,,
Hoja Informativa: Un nuevo rumbo para #Cuba #cuba policy http://t.co/XHgMJtQKu4 http://t.co/EDZqXN8fiJ ,United States,33857,381,http://twitter.com/USEMBASSYPERU/statuses/545308685510377472,Polygon,"-179.231086, 17.623468; -179.231086, 71.434357; 179.859685, 71.434357; 179.859685, 17.623468",Estados Unidos,,12/17/2014 20:04,1418846696,Embajada EEUU Perú,5481,http://www.whitehouse.gov/the-press-office/2014/12/17/hoja-informativa-un-nuevo-rumbo-para-cuba; http://twitter.com/USEMBASSYPERU/status/545308685510377472/photo/1,
#Cuba #AlanGross #SosVenezuela @Mmorin_informa http://t.co/4ie4Kz6uyU ,United States,7603,2493,http://twitter.com/myteks/statuses/545308692128993280,Polygon,"-77.144435, 38.789907; -77.144435, 38.8448531; -77.037304, 38.8448531; -77.037304, 38.789907",Alexandria,VA,12/17/2014 20:04,1418846698,Myteks Media Labs,41873,http://twitter.com/myteks/status/545308692128993280/photo/1,
The Cubans are angry. I'd be angry too if my (illegal) money transferring business was put in jeopardy by POTUS. ,United States,209,335,http://twitter.com/Alfie510/statuses/545308741621809153,Polygon,"-80.280822, 26.295711; -80.280822, 26.427259; -80.065981, 26.427259; -80.065981, 26.295711",Boca Raton,FL,12/17/2014 20:05,1418846710,Alfredo,1841,,
"@BarackObama hey, um, when will the embargo on Cuban Cigars be lifted? I expect soon, no? ",United States,254,245,http://twitter.com/J_WNTR/statuses/545308751990120448,Polygon,"-77.801973, 38.562521; -77.801973, 38.595231; -77.754043, 38.595231; -77.754043, 38.562521",Bealeton,VA,12/17/2014 20:05,1418846712,Josh Wintermyer,19964,,
"Obama has turned away from the freedom of Cubans by kneeling down at the feet of Castro, communist dictator for 60 yrs. #tcot ",United States,1322,1836,http://twitter.com/keyoungpark/statuses/545308799230152705,Polygon,"-118.017789, 33.788913; -118.017789, 33.896813; -117.684389, 33.896813; -117.684389, 33.788913",Anaheim,CA,12/17/2014 20:05,1418846723,Ke,992,,
Can we get a pic of O puffing on a Cuban Cigar? This is one happy day for me. ,United States,1811,1765,http://twitter.com/castaway5555/statuses/545308829131341824,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 20:05,1418846730,Tom Eggebeen,23462,,
@Cris_telefe todo fue callado Papa Francisco #USA fue como un agente de #FBI #CÍA Negociante secreto #Cuba #PorDerechosHumanosPlenosEnCuba ,United States,209,277,http://twitter.com/GonzalezUSA11/statuses/545308940611756033,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 20:05,1418846757,Edward S. Gonzalez,8185,,
..wow... hello #Cuba ... remember us the USA ??   ..change is afoot....1959 to yesterday is history.. where shall we go..???     @GARock945 ,United States,1646,1901,http://twitter.com/Dave_Wilhelm/statuses/545308948773888000,Polygon,"-122.436232, 47.4953154; -122.436232, 47.734561; -122.2249728, 47.734561; -122.2249728, 47.4953154",Seattle,WA,12/17/2014 20:05,1418846759,Damned Demon,51563,,
http://t.co/JGzOWsNAEG finally ,United States,245,377,http://twitter.com/Hierophant1985/statuses/545308975655571456,Polygon,"-74.255641, 40.495865; -74.255641, 40.648887; -74.052253, 40.648887; -74.052253, 40.495865",Staten Island,NY,12/17/2014 20:06,1418846765,Vladimir,3765,http://www.vice.com/read/the-us-and-cuba-are-finally-ending-the-cold-war-1217,
Tension between Cuba and the U.S. is finally broken. More than 50 years. ,United States,39,58,http://twitter.com/ivantrinreyes/statuses/545309018646798337,Polygon,"-119.583292, 36.677705; -119.583292, 36.721241; -119.538486, 36.721241; -119.538486, 36.677705",Sanger,CA,12/17/2014 20:06,1418846776,Ivan Reyes,588,,
Happy Birthday @Pontifex &amp; thank you for your help in the Gross' #ChanukahMiracle!! #Cuba ,United States,1533,686,http://twitter.com/SusanDanzig219/statuses/545309026284998657,Polygon,"-87.940033, 41.644102; -87.940033, 42.0230669; -87.523993, 42.0230669; -87.523993, 41.644102",Chicago,IL,12/17/2014 20:06,1418846777,Susan Danzig,59782,,
"Although I find rum in Coke an abomination (sorry @KyleSwank), today is a ¡Cuba libre! sort of day. ",United States,623,460,http://twitter.com/jpgoldberg/statuses/545309029262581760,Polygon,"-96.85743, 32.9971507; -96.85743, 33.1253442; -96.612371, 33.1253442; -96.612371, 32.9971507",Plano,TX,12/17/2014 20:06,1418846778,Jeffrey Goldberg,6938,,
@GAbAguzzi El otro punto es que la comunidad cubana en EEUU no es ni el 1% del total de habitantes ,United States,6657,948,http://twitter.com/IvanGonRom/statuses/545309063815634945,Polygon,"-179.231086, 17.623468; -179.231086, 71.434357; 179.859685, 71.434357; 179.859685, 17.623468",Estados Unidos,,12/17/2014 20:06,1418846786,Iván González Romero,53314,,
Does this mean I might be able to visit Cuba someday? #Cuba #bucketlist ,United States,285,159,http://twitter.com/mikthemarketer/statuses/545309077791080450,Polygon,"-70.950694, 42.48393; -70.950694, 42.546174; -70.864351, 42.546174; -70.864351, 42.48393",Salem,MA,12/17/2014 20:06,1418846790,Mikki L. Wilson,1739,,
Relations with Cuba: one more positive item in Obama's legacy. Republicans must be green with envy. ,United States,8769,7156,http://twitter.com/Brasilmagic/statuses/545309099291082754,Polygon,"-77.155886, 39.0126343; -77.155886, 39.0743035; -77.084619, 39.0743035; -77.084619, 39.0126343",North Bethesda,MD,12/17/2014 20:06,1418846795,Brasilmagic,59145,,
"as your next President, I will combine the Dakotas into 1 state. We will invade Cuba &amp; make it #50 (sorry Hawaii). Cuban culture, US money! ",United States,772,885,http://twitter.com/Rich_Bruklis/statuses/545309150906171393,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325",Houston,TX,12/17/2014 20:06,1418846807,Rich Bruklis,16244,,
Dudes in hood already plotting to import Cuban women ,United States,74,367,http://twitter.com/naturalclone/statuses/545309172926267393,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935",Manhattan,NY,12/17/2014 20:06,1418846812,Naturalclone,3601,,
Maybe I should start a Cuba-US import-export business. Havana Club and Cohibas all around! #CubaPolicy ,United States,248,521,http://twitter.com/juliekcn/statuses/545309190349422592,Polygon,"-81.046876, 35.001706; -81.046876, 35.416412; -80.646695, 35.416412; -80.646695, 35.001706",Charlotte,NC,12/17/2014 20:06,1418846816,Jules,4332,,
You can tell  when Obama has done something good. #FoxNews (Fox Nausea) won't cover it. #FairAndBalancedMyAss #Cuba ,United States,1623,2000,http://twitter.com/gemarble357/statuses/545309193578610688,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538",Los Angeles,CA,12/17/2014 20:06,1418846817,Gordon Marble,15116,,
"#OnlyinMiami would you see such a sign calling Obama in ""compiracy with terrorit"" for normalizing relations with Cuba http://t.co/Dklp0L9s8i ",United States,1164,1982,http://twitter.com/OnlyinMiamiShow/statuses/545309212642119680,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 20:07,1418846822,#OnlyinMiami Show,2610,http://twitter.com/OnlyinMiamiShow/status/545309212642119680/photo/1,
"@Milbank In one of ur stupid columns, u said PBO is weak. Would u consider normalizing relations w/Cuba &amp; issuing Ex Order on Immig,weak? ",United States,113,143,http://twitter.com/jimj02155/statuses/545309231814291456,Polygon,"-71.191505, 42.227797; -71.191505, 42.399542; -70.986004, 42.399542; -70.986004, 42.227797",Boston,MA,12/17/2014 20:07,1418846826,Jim Watson,11102,,
".@greta Obama-Kerry and ""naïve"" - goes beyond just Cuba: 1. Syrian ""rebels"" 2. ISIS 3. Iran 4. Ukraine 5. Putin 6. Hamas 7. Afghan (etc...) ",United States,25279,21904,http://twitter.com/VRWCTexan/statuses/545309243532771329,Polygon,"-106.645646, 25.837092; -106.645646, 36.500695; -93.508131, 36.500695; -93.508131, 25.837092",Texas,US,12/17/2014 20:07,1418846829,Tom T.,213471,,
@SavageNation #StatehoodForCuba! ,United States,224,102,http://twitter.com/claysmythe/statuses/545309297803268096,Polygon,"-90.135782, 34.994192; -90.135782, 35.2728491; -89.708276, 35.2728491; -89.708276, 34.994192",Memphis,TN,12/17/2014 20:07,1418846842,Clay Smythe,1114,,
@R_U_Srs But I have no idea to whom Cuba is a threat at this point. And they're embargoed by nobody but us. So it's little more than a ,United States,198,205,http://twitter.com/DunsScottus/statuses/545309323057192960,Polygon,"-77.119401, 38.801826; -77.119401, 38.9953797; -76.909396, 38.9953797; -76.909396, 38.801826",Washington,DC,12/17/2014 20:07,1418846848,Scottasaurus Rex,8045,,
@BarackObama gracias presidente #CubaEEUU http://t.co/hdpRVjnH5e ,United States,94,88,http://twitter.com/valdeshabana/statuses/545309324298682368,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404",Miami,FL,12/17/2014 20:07,1418846848,Jorge Medina,3050,http://twitter.com/valdeshabana/status/545309324298682368/photo/1,
"“@politico: Rubio calls out pope on Cuba: http://t.co/IqZnzgyUWe” How wrong you are Marco! Confidence in the Pope, not Congress. ",United States,22,286,http://twitter.com/Jjporlando/statuses/545309415625474048,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308",Florida,US,12/17/2014 20:07,1418846870,John Pavlis,194,http://www.politico.com/story/2014/12/marco-rubio-cuba-pope-criticism-113645.html,
"Yes, I want to go vacation in Cuba and no worries of imprisonment! ",United States,450,1055,http://twitter.com/mike105105/statuses/545309480947548160,Polygon,"-85.605166, 30.355644; -85.605166, 35.000771; -80.742567, 35.000771; -80.742567, 30.355644",Georgia,US,12/17/2014 20:08,1418846886,BossHog,332,,
