country_code,location_coord_type,location_coords,location_displayname,City,State,posted_time ,epoch_time
United States,Polygon,"-95.87417, 29.7367727; -95.87417, 29.8312188; -95.774936, 29.8312188; -95.774936, 29.7367727","Katy, TX",Katy, TX,12/16/2014 5:14,1418706863
United States,Polygon,"-95.87417, 29.7367727; -95.87417, 29.8312188; -95.774936, 29.8312188; -95.774936, 29.7367727","Katy, TX",Katy, TX,12/17/2014 2:48,1418784489
United States,Polygon,"-80.3893437, 25.628844; -80.3893437, 25.7151276; -80.304896, 25.7151276; -80.304896, 25.628844","Kendall, FL",Kendall, FL,12/17/2014 14:01,1418824915
United States,Polygon,"-80.3893437, 25.628844; -80.3893437, 25.7151276; -80.304896, 25.7151276; -80.304896, 25.628844","Kendall, FL",Kendall, FL,12/17/2014 14:41,1418827265
United States,Polygon,"-89.57151, 36.497129; -89.57151, 39.147359; -81.964971, 39.147359; -81.964971, 36.497129","Kentucky, US",Kentucky, US,12/17/2014 3:48,1418788125
United States,Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/2014 13:53,1418824400
United States,Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/2014 13:58,1418824718
United States,Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/2014 13:59,1418824797
United States,Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/2014 14:07,1418825220
United States,Polygon,"-81.812436, 24.54394; -81.812436, 24.594749; -81.729079, 24.594749; -81.729079, 24.54394","Key West, FL",Key West, FL,12/16/2014 16:15,1418746538
United States,Polygon,"-81.812436, 24.54394; -81.812436, 24.594749; -81.729079, 24.594749; -81.729079, 24.54394","Key West, FL",Key West, FL,12/16/2014 23:42,1418773339
United States,Polygon,"-94.916194, 32.3533194; -94.916194, 32.425799; -94.8069567, 32.425799; -94.8069567, 32.3533194","Kilgore, TX",Kilgore, TX,12/17/2014 14:12,1418825535
United States,Polygon,"-84.19397, 35.831436; -84.19397, 36.133505; -83.733713, 36.133505; -83.733713, 35.831436","Knoxville, TN",Knoxville, TN,12/17/2014 13:46,1418823970
United States,Polygon,"-96.120064, 41.164025; -96.120064, 41.1908735; -96.005058, 41.1908735; -96.005058, 41.164025","La Vista, NE",La Vista, NE,12/17/2014 14:47,1418827622
United States,Polygon,"-74.420492, 40.844743; -74.420492, 40.902021; -74.340821, 40.902021; -74.340821, 40.844743","Lake Hiawatha, NJ",Lake Hiawatha, NJ,12/16/2014 4:51,1418705461
United States,Polygon,"-82.042715, 27.968692; -82.042715, 28.13051; -81.902695, 28.13051; -81.902695, 27.968692","Lakeland, FL",Lakeland, FL,12/16/2014 22:20,1418768447
United States,Polygon,"-105.193475, 39.60973; -105.193475, 39.761974; -105.053164, 39.761974; -105.053164, 39.60973","Lakewood, CO",Lakewood, CO,12/16/2014 14:51,1418741491
United States,Polygon,"-81.8375, 41.4632453; -81.8375, 41.49759; -81.768603, 41.49759; -81.768603, 41.4632453","Lakewood, OH",Lakewood, OH,12/17/2014 14:45,1418827558
United States,Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459","Las Vegas, NV",Las Vegas, NV,12/16/2014 12:34,1418733242
United States,Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459","Las Vegas, NV",Las Vegas, NV,12/17/2014 14:04,1418825071
United States,Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459","Las Vegas, NV",Las Vegas, NV,12/17/2014 15:08,1418828914
United States,Polygon,"-77.569305, 37.606827; -77.569305, 37.680986; -77.475442, 37.680986; -77.475442, 37.606827","Laurel, VA",Laurel, VA,12/16/2014 18:31,1418754712
United States,Polygon,"-96.806031, 40.710053; -96.806031, 40.896417; -96.5870939, 40.896417; -96.5870939, 40.710053","Lincoln, NE",Lincoln, NE,12/17/2014 3:30,1418787059
United States,Polygon,"-87.762295, 41.997147; -87.762295, 42.0154328; -87.709069, 42.0154328; -87.709069, 41.997147","Lincolnwood, IL",Lincolnwood, IL,12/16/2014 23:49,1418773742
United States,Polygon,"-87.762295, 41.997147; -87.762295, 42.0154328; -87.709069, 42.0154328; -87.709069, 41.997147","Lincolnwood, IL",Lincolnwood, IL,12/16/2014 23:52,1418773924
United States,Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/16/2014 3:03,1418699038
United States,Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/16/2014 3:05,1418699151
United States,Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/16/2014 22:04,1418767487
United States,Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/17/2014 15:11,1418829112
United States,Polygon,"-82.292185, 41.401871; -82.292185, 41.4852105; -82.096884, 41.4852105; -82.096884, 41.401871","Lorain, OH",Lorain, OH,12/17/2014 15:13,1418829229
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 4:28,1418704095
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 5:37,1418708232
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 6:27,1418711240
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 6:58,1418713121
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 15:35,1418744150
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 15:48,1418744908
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 19:20,1418757625
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:04,1418760276
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:08,1418760526
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:09,1418760557
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:09,1418760570
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:09,1418760587
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:10,1418760604
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:10,1418760633
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:12,1418760726
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:12,1418760748
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:12,1418760767
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:13,1418760813
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:15,1418760949
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:16,1418760962
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:17,1418761037
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:17,1418761058
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:19,1418761146
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 20:21,1418761284
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 21:14,1418764495
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 21:15,1418764511
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/2014 21:17,1418764661
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/17/2014 5:09,1418792961
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/17/2014 14:10,1418825459
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/17/2014 14:22,1418826149
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/17/2014 14:46,1418827583
United States,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/17/2014 15:08,1418828894
United States,Polygon,"-71.5127219, 42.8909187; -71.5127219, 43.0515452; -71.3754393, 43.0515452; -71.3754393, 42.8909187","Manchester, NH",Manchester, NH,12/17/2014 15:00,1418828447
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 7:01,1418713315
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 7:09,1418713786
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 16:23,1418747011
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 17:32,1418751131
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 17:51,1418752318
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 18:03,1418753020
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 18:28,1418754485
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 18:42,1418755328
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 19:24,1418757841
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 20:14,1418760899
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 22:38,1418769534
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 23:05,1418771139
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/16/2014 23:54,1418774069
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 0:46,1418777193
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 1:10,1418778648
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 1:15,1418778910
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 1:24,1418779441
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 1:30,1418779812
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 2:38,1418783897
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 3:32,1418787159
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 5:16,1418793390
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 13:51,1418824268
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 13:52,1418824371
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 13:53,1418824389
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 13:53,1418824402
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 13:58,1418824690
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:03,1418825002
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:04,1418825084
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:06,1418825161
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:06,1418825182
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:07,1418825258
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:08,1418825317
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:09,1418825368
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:10,1418825400
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:10,1418825405
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:11,1418825476
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:12,1418825540
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:12,1418825544
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:12,1418825550
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:18,1418825913
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:25,1418826344
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:30,1418826609
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:32,1418826761
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:38,1418827100
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:45,1418827508
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:45,1418827548
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 14:57,1418828252
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 15:00,1418828418
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 15:02,1418828557
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 15:08,1418828918
United States,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",Manhattan, NY,12/17/2014 15:09,1418828943
United States,Polygon,"-118.423186, 33.872825; -118.423186, 33.906148; -118.378582, 33.906148; -118.378582, 33.872825","Manhattan Beach, CA",Manhattan Beach, CA,12/17/2014 15:10,1418829039
United States,Polygon,"-97.186747, 32.530958; -97.186747, 32.616182; -97.046821, 32.616182; -97.046821, 32.530958","Mansfield, TX",Mansfield, TX,12/16/2014 0:11,1418688707
United States,Polygon,"-80.2340902, 26.2106246; -80.2340902, 26.2742455; -80.190415, 26.2742455; -80.190415, 26.2106246","Margate, FL",Margate, FL,12/16/2014 6:09,1418710157
United States,Polygon,"-74.637016, 40.563687; -74.637016, 40.644088; -74.51229, 40.644088; -74.51229, 40.563687","Martinsville, NJ",Martinsville, NJ,12/17/2014 0:03,1418774627
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 0:48,1418777333
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 10:48,1418813284
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 10:49,1418813394
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:20,1418815217
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:21,1418815308
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:38,1418816317
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:40,1418816425
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:41,1418816487
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:44,1418816666
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:55,1418817353
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 11:59,1418817555
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 12:22,1418818924
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 13:48,1418824132
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 13:52,1418824377
United States,Polygon,"-73.508143, 41.187054; -73.508143, 42.8868114; -69.858861, 42.8868114; -69.858861, 41.187054","Massachusetts, US",Massachusetts, US,12/17/2014 13:54,1418824487
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 0:42,1418690569
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 2:22,1418696539
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 5:39,1418708347
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 6:34,1418711674
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 16:35,1418747709
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 17:41,1418751682
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 18:07,1418753255
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 19:57,1418759866
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 20:03,1418760209
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 21:41,1418766087
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/16/2014 21:53,1418766796
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 0:44,1418777083
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 1:10,1418778649
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 1:34,1418780050
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 1:45,1418780744
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 4:34,1418790880
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 4:53,1418792024
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 5:02,1418792538
United States,Polygon,"-80.321683, 25.7090404; -80.321683, 25.855667; -80.144974, 25.855667; -80.144974, 25.7090404","Miami, FL",Miami, FL,12/17/2014 9:39,1418809171
